Address,Price,Date,Url,Lat,Lon,LSOACode,LowerLayerSuperOutputArea,ConstituencyCode
"Clay Lane, Oldbury",170000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65937267.html,52.4881184316723,-2.0148305644541,E01010002,Sandwell 030B,E14001016
"Frankley Beeches Road, Northfield, Birmingham, B31",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73989475.html,52.4108048488672,-1.98922433346581,E01009173,Birmingham 119B,E14000565
"Flaxhall Street, Walsall",130000,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-85737824.html,52.5787372882027,-2.00261322697421,E01010366,Walsall 031D,E14001012
"DUDLEY, DUDLEY WOOD, Racemeadow Crescent",199500,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84318902.html,52.4757722960908,-2.08534803213831,E01009878,Dudley 025E,E14000976
"Glebefields Road, Tipton",170000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-85896803.html,52.5375525370021,-2.05170587942811,E01009978,Sandwell 014A,E14001030
"Frodesley Road, Birmingham, B26",200000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-64954050.html,52.4679603024257,-1.78165741613962,E01009322,Birmingham 069D,E14000568
"Goodway Road, Birmingham",185000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-85825544.html,52.5400303630851,-1.89040749684016,E01009229,Birmingham 017B,E14000566
"Duxford Road, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83796248.html,52.5388836711845,-1.91753893275981,E01009247,Birmingham 016E,E14000566
"Fairway Road, Oldbury, West Midlands, B68 8BE",160000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-74015017.html,52.4770605326245,-2.01674078586621,E01010001,Sandwell 037A,E14001016
"Coldbath Road, Moseley, Birmingham, B13 0AQ",170000,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-85982900.html,52.4327633317841,-1.87346433912334,E01008932,Birmingham 111A,E14000562
"Gorsemoor Road, Cannock, Staffordshire, WS12",195000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-84615779.html,52.6905688909089,-1.98841753151643,E01029378,Cannock Chase 010D,E14000618
"Eachway, Rednal, Birmingham, B45",190000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65131527.html,52.3903064986132,-2.01847073640671,E01032126,Bromsgrove 003A,E14000605
"Defford Drive, Oldbury",179950,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-65848665.html,52.4883890500261,-2.00201825214668,E01009941,Sandwell 032D,E14001016
"Glendene Crescent, Kings Norton, Birmingham, West Midlands, B38",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62972991.html,52.3953319188389,-1.95013689708469,E01009112,Birmingham 127C,E14000565
"Fern Road, Erdington, Birmingham",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82692260.html,52.5211775286909,-1.83518727313037,E01009012,Birmingham 028C,E14000561
"Graham Road, Birmingham, B25",190000,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-65988168.html,52.4605633001049,-1.82010700302115,E01008887,Birmingham 078C,E14000568
"Goldby Drive, Wednesbury",180000,2019-09-28,https://www.rightmove.co.uk/property-for-sale/property-74092753.html,52.5612940844388,-2.02650919922483,E01010089,Sandwell 001E,E14001030
"Dovercourt Road, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-71402860.html,52.4553614529149,-1.77480318167096,E01009319,Birmingham 081E,E14000568
"Druids Avenue, Rowley Regis, West Midlands",169950,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-85837082.html,52.4865851113057,-2.03750854182122,E01009936,Sandwell 027C,E14000722
"Coles Lane, West Bromwich, B71",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62609559.html,52.5377433980019,-2.00777074025984,E01010099,Sandwell 013E,E14001030
"Coppice Lane, Brierley Hill, DY5 1DE",199950,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-60963222.html,52.4755756881361,-2.10610655832423,E01009866,Dudley 025C,E14000976
"Emery Street, Walsall",145000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-73681924.html,52.5778356241513,-1.97457514177024,E01010370,Walsall 030B,E14001012
"Grange Farm Drive, Birmingham",175000,2019-11-02,https://www.rightmove.co.uk/property-for-sale/property-72329173.html,52.4000055513741,-1.94733913929744,E01009111,Birmingham 127B,E14000565
"Dyas Road, Great Barr, Birmingham",180000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-66217716.html,52.5423663501249,-1.88892719692178,E01009229,Birmingham 017B,E14000566
"Gibbs Hill Road, Birmingham, B31",180000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-65721123.html,52.3920985112286,-1.95792878358526,E01009217,Birmingham 131E,E14000565
"Fairbourne Avenue, Birmingham, West Midlands, B44",170000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-84757265.html,52.5501927639209,-1.89465904512648,E01009225,Birmingham 013B,E14000566
"Gibbs Hill Road, West Heath, Birmingham, B31",200000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-74004988.html,52.3929070339165,-1.95631155839076,E01009217,Birmingham 131E,E14000565
"Farrington Road, Erdington, Birmingham",170000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-74092771.html,52.5261652551966,-1.86995396291843,E01009126,Birmingham 026A,E14000561
"HALESOWEN, Belbroughton Road",189950,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-84678200.html,52.441533941906,-2.06395029918213,E01009810,Dudley 043C,E14000722
"Green Lane, Winson Green, Birmingham, B21 0DE",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-58121274.html,52.5066293072541,-1.95295831339109,E01009351,Birmingham 036E,E14000564
"Glenwood Road, Kings Norton, Birmingham, West Midlands, B38",195000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74255548.html,52.39865774783,-1.94895740715884,E01009112,Birmingham 127C,E14000565
"HALESOWEN, Stourbridge Road",179950,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-85439174.html,52.4545673097579,-2.06779531624558,E01009737,Dudley 034D,E14000722
"Effingham Road, Birmingham, B13",180000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-66052176.html,52.4278098997948,-1.86538980077681,E01008933,Birmingham 105A,E14000567
"Coventry Road, Yardley, Birmingham",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62131815.html,52.4610815793224,-1.80671168771997,E01008885,Birmingham 076A,E14000568
"Hamstead Road, Great Barr, Birmingham",190000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-82072379.html,52.5345804021522,-1.9368594520692,E01010010,Sandwell 011B,E14001029
"Fairbourne Avenue, Kingstanding, Birmingham, West Midlands, B44",170000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-84757265.html,52.5501927639209,-1.89465904512648,E01009225,Birmingham 013B,E14000566
"Crabourne Road, Dudley",165000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-65821716.html,52.4783756618493,-2.09035909646397,E01009877,Dudley 020E,E14000976
"Eastfield Road, Birmingham, B9",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63878763.html,52.4810641139955,-1.82252667997347,E01009477,Birmingham 055C,E14000563
"Hamstead Road, Great Barr, Birmingham, West Midlands",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72975499.html,52.5412392899563,-1.95026750945555,E01010014,Sandwell 012D,E14001029
"Gospel Farm Road, Acocks Green, Birmingham, West Midlands, B27",195000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-75255640.html,52.4323425214584,-1.82536964036279,E01009024,Birmingham 103D,E14000568
"Gretton Crescent, Aldridge",179950,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-85526660.html,52.6014630329823,-1.93381076962969,E01010244,Walsall 015D,E14000531
"Goldstar Way, Birmingham",165000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-73683160.html,52.4773870100631,-1.77483811619045,E01009303,Birmingham 057E,E14000563
"Esher Road, West Bromwich, B71",185000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-82673909.html,52.5304614246879,-1.98978542593278,E01009947,Sandwell 017A,E14001029
"Hancox Street, Oldbury, West Midlands, B68",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83377250.html,52.480477874449,-2.00290129841722,E01009939,Sandwell 032B,E14001016
"Ferndale Road, Oldbury, B68",160000,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-65871015.html,52.4760716575887,-2.01659317677272,E01010001,Sandwell 037A,E14001016
"Grove Lane, Birmingham, West Midlands, B20",164950,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-65896668.html,52.5104845608401,-1.93158950167738,E01009270,Birmingham 034C,E14000566
"Elmbridge Road, Birmingham",200000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-81655517.html,52.534459873986,-1.89395948855726,E01009232,Birmingham 022D,E14000566
"Davey Road, Birmingham, West Midlands, United Kingdom, B20",180000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-85465949.html,52.5127940100046,-1.8937168159114,E01009051,Birmingham 033A,E14000564
"Frances Road, Erdington",180000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-58917006.html,52.5211200235079,-1.86038922519443,E01009412,Birmingham 030C,E14000561
"Fladbury Crescent, Selly Oak, Birmingham, West Midlands, B29",185000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-76725551.html,52.44046015828,-1.94596718017782,E01009295,Birmingham 099D,E14000567
"Hansons Bridge Road, Erdington, Birmingham",200000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-85631102.html,52.5257906787187,-1.79566836882998,E01009105,Birmingham 025E,E14000561
"Fordbridge Road, Birmingham",170000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-74232400.html,52.4888597185171,-1.75740163567647,E01010147,Solihull 005B,E14000812
"Foxhunt Road, Halesowen",175000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-85573526.html,52.4434185987931,-2.06969068223029,E01009810,Dudley 043C,E14000722
"Fairfield Drive, Halesowen, West Midlands, B62",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63479055.html,52.4722940050164,-2.02674958862723,E01009798,Dudley 026E,E14000722
"Fairfield Drive, Halesowen, West Midlands, B62",175000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-63479055.html,52.4722940050164,-2.02674958862723,E01009798,Dudley 026E,E14000722
"Frankley Beeches Road, Birmingham",185000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-85572119.html,52.4107139862031,-1.98143281526993,E01009207,Birmingham 124B,E14000565
"Greenstead Road, Moseley, Birmingham",185000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65101740.html,52.4388581223814,-1.85726548436393,E01009044,Birmingham 097C,E14000562
"Haslucks Green Road, Shirley, Solihull",200000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-65624301.html,52.4039601574114,-1.84414901912262,E01010219,Solihull 021B,E14000931
"Claverdon Drive, Great Barr, B43",170000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-64956102.html,52.5390791713957,-1.94451983228926,E01010013,Sandwell 012C,E14001029
"Falcon Lodge Crescent, Sutton Coldfield",165000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-61686849.html,52.5664070927146,-1.78559537015003,E01009445,Birmingham 005A,E14000985
"Falcon Lodge Crescent, Sutton Coldfield",185000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-56811942.html,52.5665919284558,-1.788397560477,E01009445,Birmingham 005A,E14000985
"HALESOWEN, Pippin Avenue",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84122375.html,52.46371774002,-2.09577490361869,E01009870,Dudley 032D,E14000976
"Dawes Avenue, West Bromwich",160000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-74660032.html,52.5096951946121,-1.99892521077919,E01009989,Sandwell 019C,E14001029
"Hales Gardens, Birmingham, B23",190000,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-65655324.html,52.5403654499249,-1.86652090306375,E01009136,Birmingham 014E,E14000561
"Frankley Beeches Road, Northfield, Birmingham, B31",170000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74843353.html,52.4108048488672,-1.98922433346581,E01009173,Birmingham 119B,E14000565
"Falmouth Road, Birmingham",200000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-66219552.html,52.4940696992338,-1.80362151518803,E01009089,Birmingham 042D,E14000563
"Geraldine Road, Birmingham",150000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-86131205.html,52.4640775302695,-1.8255386576826,E01008883,Birmingham 078A,E14000568
"George Road, Birmingham",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63910680.html,52.5153645832612,-1.85878648020959,E01009414,Birmingham 030E,E14000561
"Falfield Grove, Birmingham, B31",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84369482.html,52.394981261277,-1.98085149299203,E01009163,Birmingham 129B,E14000565
"Hamstead Road, Great Barr, Birmingham",160000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-82072379.html,52.5345804021522,-1.9368594520692,E01010010,Sandwell 011B,E14001029
"Coneygree Road, Tipton, West Midlands, DY4",165000,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-65443134.html,52.5182205463703,-2.05964097970679,E01010071,Sandwell 016F,E14001030
"Dudley Port, Tipton, West Midlands",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-71011273.html,52.5231691174585,-2.05080459169418,E01010069,Sandwell 016E,E14001030
"Gressel Lane, Birmingham",180000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-65817825.html,52.4825019013827,-1.76995279521713,E01009300,Birmingham 057C,E14000563
"DUDLEY, OAKHAM, Tansley Hill Avenue",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-81601688.html,52.5043739403983,-2.06374718393724,E01009894,Dudley 010D,E14000671
"Green Street, Smethwick, Birmingham, West Midlands, B67",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63579711.html,52.4935105975409,-1.97447601073927,E01010054,Sandwell 028A,E14001016
"Corisande Road, Selly Oak",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73355581.html,52.4437008670685,-1.95640875305196,E01009291,Birmingham 095D,E14000567
"Hamilton Road, Smethwick",188000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-65624985.html,52.478498761743,-1.98199364456167,E01009922,Sandwell 034B,E14001016
"Duncumb Road, Sutton Coldfield",195000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-84627554.html,52.565783639431,-1.78884403062604,E01009445,Birmingham 005A,E14000985
"Greswolde Drive, Birmingham, B24",180000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-65773572.html,52.5245799510273,-1.82559419695049,E01009008,Birmingham 028A,E14000561
"Gibson Road, Handsworth, Birmingham, West Midlands, B20",200000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-74869570.html,52.5082264057701,-1.91509143509565,E01009057,Birmingham 035D,E14000566
"Corisande Road, Selly Oak, Birmingham, West Midlands, B29",190000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-65492631.html,52.4437008670685,-1.95640875305196,E01009291,Birmingham 095D,E14000567
"Farlands Grove, Birmingham",200000,2019-10-29,https://www.rightmove.co.uk/property-for-sale/property-75095440.html,52.5373653226653,-1.93331708515632,E01010008,Sandwell 011A,E14001029
"Hillstone Road, Shard End, Birmingham",150000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64105812.html,52.4911281550047,-1.76784594039937,E01009297,Birmingham 057A,E14000563
"Harvest Road, Smethwick, West Midlands, B67",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83117840.html,52.4823653167615,-1.98920728556235,E01009938,Sandwell 031A,E14001016
"Eachway Farm Close, Birmingham, B45",160000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65171256.html,52.3904872384532,-2.01097672109334,E01009164,Birmingham 130B,E14000565
"Glastonbury Road, Yardley Wood, Birmingham, West Midlands, B14",175000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74095213.html,52.4172938991485,-1.86748021186389,E01008941,Birmingham 115C,E14000567
"Gospel Farm Road, Acocks Green",194900,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-85047830.html,52.4323425214584,-1.82536964036279,E01009024,Birmingham 103D,E14000568
"Fern Road, Birmingham",160000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-74098729.html,52.5211775286909,-1.83518727313037,E01009012,Birmingham 028C,E14000561
"Glenwood Road, Kings Norton",195000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74279044.html,52.39865774783,-1.94895740715884,E01009112,Birmingham 127C,E14000565
"Edgbaston Road, Smethwick",180000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-74808322.html,52.4855070596264,-1.96476147504745,E01010059,Sandwell 026A,E14001016
"Farnborough Road, Birmingham",160000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-85362755.html,52.5201859725988,-1.77845139584834,E01009097,Birmingham 029B,E14000561
"Hopstone Road, Birmingham",150000,2019-10-29,https://www.rightmove.co.uk/property-for-sale/property-65629329.html,52.4393000395103,-1.97024096914895,E01009502,Birmingham 101C,E14000565
"Horseley Heath, Tipton",160000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-63694197.html,52.5268577455087,-2.04388117945611,E01009980,Sandwell 016D,E14001030
"Horseley Heath, Tipton, DY4",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-80872334.html,52.5268577455087,-2.04388117945611,E01009980,Sandwell 016D,E14001030
"Griffin Street, Dudley, DY2",190000,2019-10-07,https://www.rightmove.co.uk/property-for-sale/property-85428140.html,52.488988253545,-2.08434279320755,E01009872,Dudley 020A,E14000672
"Cromwell Drive, Dudley, DY2 7EU",164950,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-74521708.html,52.5052715546609,-2.06625302066166,E01009894,Dudley 010D,E14000671
"Howard Road, Great Barr, B43",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62165310.html,52.5416003732659,-1.95395327948765,E01010014,Sandwell 012D,E14001029
"Grindleford Road, Great Barr",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-66175561.html,52.5360847852518,-1.90176929995504,E01009248,Birmingham 019D,E14000566
"Edgware Road, Erdington, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-60254886.html,52.5285780966672,-1.85741755187934,E01009408,Birmingham 026B,E14000561
"Jonah Drive, Tipton",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-71323177.html,52.5309952275236,-2.03769404453189,E01009977,Sandwell 016B,E14001030
"Goldby Drive, Wednesbury",200000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-74092753.html,52.5612940844388,-2.02650919922483,E01010089,Sandwell 001E,E14001030
"Greenfield Road, Great Barr, B43",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64752123.html,52.5371033250631,-1.94879783824604,E01010009,Sandwell 012B,E14001029
"Heathmere Avenue, Birmingham, West Midlands, B25",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83893880.html,52.4693622518736,-1.81285810481173,E01008881,Birmingham 067A,E14000568
"Farrington Road, Erdington, Birmingham, West Midlands, B23",165000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74217919.html,52.5261652551966,-1.86995396291843,E01009126,Birmingham 026A,E14000561
"Kirkwood Avenue, Erdington, Birmingham, B23",160000,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-65921058.html,52.5381781714731,-1.84234807166047,E01009460,Birmingham 018E,E14000561
"Greenstead Road, Moseley, Birmingham, B13",199950,2019-11-02,https://www.rightmove.co.uk/property-for-sale/property-85710389.html,52.4388581223814,-1.85726548436393,E01009044,Birmingham 097C,E14000562
"Crossways Green, Kingstanding, Birmingham, West Midlands, B44",160000,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-84585851.html,52.5364198657281,-1.87567349007481,E01009121,Birmingham 014A,E14000561
"Edith Road, Smethwick",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62417835.html,52.4848749166126,-1.95622105331249,E01010061,Sandwell 026B,E14001016
"Danzey Green Road, Birmingham, B36",185000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-64620354.html,52.5084131260128,-1.78057323366291,E01010118,Solihull 001A,E14000812
"Fernbank Road, Birmingham, B8",160000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-65973426.html,52.4892669047857,-1.83781001420993,E01009488,Birmingham 051C,E14000563
"Fox Hollies Road, Acocks Green, Birmingham, West Midlands, B27",170000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-74363020.html,52.4463766848894,-1.83208216784205,E01009029,Birmingham 090E,E14000568
"Lindridge Road, Erdington, Birmingham",189950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-81010790.html,52.5270621219257,-1.86803513978975,E01009126,Birmingham 026A,E14000561
"Hazelville Road, Hall Green, Birmingham B28 9QD",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84303803.html,52.4277701135283,-1.83406464075785,E01009035,Birmingham 108C,E14000562
"George Road , Erdington",200000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-74301514.html,52.5169855490727,-1.86113912885989,E01009414,Birmingham 030E,E14000561
"Highbury Avenue, Rowley Regis",165000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-64992210.html,52.4837994234457,-2.03353030585051,E01009930,Sandwell 033B,E14000722
"Fern Road, Birmingham",170000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-74098729.html,52.5211775286909,-1.83518727313037,E01009012,Birmingham 028C,E14000561
"Gospel Farm Road, Birmingham, West Midlands, B27",195000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-66185709.html,52.4323425214584,-1.82536964036279,E01009024,Birmingham 103D,E14000568
"Epsom Grove, KIngstanding",160000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-65232312.html,52.5421663790173,-1.86916953386776,E01009122,Birmingham 014B,E14000561
"Lomaine Drive, Kings Norton, Birmingham, B30",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-80618108.html,52.4142076679181,-1.94261761139912,E01008961,Birmingham 116C,E14000567
"Highters Heath Lane, Maypole, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-79737146.html,52.4057984827365,-1.87853913667853,E01008947,Birmingham 122C,E14000567
"Hill Top, West Bromwich",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73874686.html,52.5344169657114,-2.01012890049096,E01009991,Sandwell 010A,E14001029
"Mapletree Lane, Halesowen, B63",174950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-59469978.html,52.4602193355469,-2.0857593871072,E01009861,Dudley 033C,E14000976
"Haddon Road, BIRMINGHAM",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64105218.html,52.5341981278365,-1.90324772160761,E01009234,Birmingham 019A,E14000566
"Fernbank Road, Birmingham, B8",170000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65973426.html,52.4892669047857,-1.83781001420993,E01009488,Birmingham 051C,E14000563
"Eversley Road, Small Heath, Birmingham, B9",160000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-66110148.html,52.4740117075803,-1.85950752303006,E01009332,Birmingham 139E,E14000564
"Gracemere Crescent, Birmingham, B28",200000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65033976.html,52.412417082963,-1.84897078905877,E01009042,Birmingham 132D,E14000562
"Groveley Lane, Longbridge",175000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-65332482.html,52.3912934328692,-1.9714485449487,E01009170,Birmingham 131C,E14000565
"Mayswood Grove, Quinton",169950,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-65845911.html,52.451979318538,-1.99068600869318,E01009255,Birmingham 080E,E14000560
"George Avenue, Mile Oak, Tamworth",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82909472.html,52.6179894224346,-1.73202266334076,E01029502,Lichfield 012B,E14000986
"Dean Road, Birmingham, West Midlands, B23",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72944590.html,52.5301736519631,-1.83972332810592,E01009006,Birmingham 023C,E14000561
"Hodges Drive, Oldbury",190000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-64544292.html,52.5078871564916,-2.04872419913706,E01010082,Sandwell 022E,E14001030
"Holly Lane, Birmingham",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64611243.html,52.5243119863376,-1.82677437106137,E01009008,Birmingham 028A,E14000561
"Horrell Road, Birmingham",160000,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-84585701.html,52.4637452293485,-1.78727135278759,E01009323,Birmingham 069E,E14000568
"Fairfield Drive, Halesowen",175000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-83044823.html,52.4722940050164,-2.02674958862723,E01009798,Dudley 026E,E14000722
"Greenways, Halesowen, B63 2JT",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63760119.html,52.4584203713011,-2.08708040274009,E01009862,Dudley 033D,E14000976
"Gibbins Road, Selly Oak, Birmingham, West Midlands, B29",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83106080.html,52.4395630879112,-1.95038145801644,E01009292,Birmingham 099B,E14000567
"Haddon Road, Great Barr",160000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-70929811.html,52.5341981278365,-1.90324772160761,E01009234,Birmingham 019A,E14000566
"Gressel Lane, Birmingham, B33",180000,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-64931331.html,52.4825019013827,-1.76995279521713,E01009300,Birmingham 057C,E14000563
"Dean Road, Erdington, Birmingham, B23",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64342779.html,52.5299944527202,-1.84016620429632,E01009006,Birmingham 023C,E14000561
"Hyett Way, Bilston",120000,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-85680155.html,52.551577596236,-2.04965771947762,E01010035,Sandwell 007C,E14001030
"Grindleford Road, Great Barr, BIRMINGHAM",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-71925643.html,52.5360847852518,-1.90176929995504,E01009248,Birmingham 019D,E14000566
"Gibbs Hill Road, West Heath, Birmingham, B31",185000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-74703085.html,52.3920985112286,-1.95792878358526,E01009217,Birmingham 131E,E14000565
"Grafton Road, Handsworth, Birmingham, B21 8PN",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82709825.html,52.5101328207395,-1.94691358379996,E01009273,Birmingham 034E,E14000566
"Hales Lane, Smethwick, West Midlands, B67",190000,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-65224383.html,52.4864998201746,-1.98199042544371,E01010056,Sandwell 028C,E14001016
"Kennedy Grove, Birmingham",170000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-84612020.html,52.4265074997966,-1.91510098177995,E01008953,Birmingham 107A,E14000567
"Effingham Road, Birmingham",160000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65930031.html,52.4277206674505,-1.8659783394837,E01008933,Birmingham 105A,E14000567
"Mildenhall Road, Birmingham, B42",199950,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-86177036.html,52.5450004432785,-1.92298346984881,E01009243,Birmingham 016B,E14000566
