Address,Price,Date,Url,Lat,Lon,LSOACode,LowerLayerSuperOutputArea,ConstituencyCode
"Curbar Road, Great Barr",180000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-85467149.html,52.5334808417149,-1.90560801186506,E01009234,Birmingham 019A,E05011160
"Curlews Close, Birmingham, B23",170000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-65804709.html,52.5411694681819,-1.8620950987279,E01009136,Birmingham 014E,E05011161
"Dairy Way , Handsworth",180000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-88440917.html,52.5090555011678,-1.95030365175879,E01009274,Birmingham 036C,E05011147
"Danesbury Crescent, Kingstanding, Birmingham",150000,2019-12-20,https://www.rightmove.co.uk/property-for-sale/property-66683160.html,52.543972873682,-1.87712674737709,E01009133,Birmingham 011E,E05011150
"Dauntsey Covert, BIRMINGHAM, West Midlands",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82702607.html,52.4080686514055,-1.90308215824343,E01008979,Birmingham 121C,E05011133
"Davey Road, Birmingham, B20",180000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-65432832.html,52.5135129364769,-1.89342037960766,E01009051,Birmingham 033A,E05011121
"Davey Road, Birmingham, West Midlands, United Kingdom, B20",180000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-85465949.html,52.5127940100046,-1.8937168159114,E01009051,Birmingham 033A,E05011121
"Davey Road, Birmingham, West Midlands, United Kingdom, B20",190000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-85465949.html,52.5127940100046,-1.8937168159114,E01009051,Birmingham 033A,E05011121
"Dean Road, Birmingham, B23",190000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-65260158.html,52.5299944527202,-1.84016620429632,E01009006,Birmingham 023C,E05011135
"Dean Road, Birmingham, West Midlands, B23",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72944590.html,52.5301736519631,-1.83972332810592,E01009006,Birmingham 023C,E05011135
"Dean Road, Erdington",170000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-73837303.html,52.5299944527202,-1.84016620429632,E01009006,Birmingham 023C,E05011135
"Dean Road, Erdington",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73837303.html,52.5299944527202,-1.84016620429632,E01009006,Birmingham 023C,E05011135
"Dean Road, Erdington, Birmingham, B23",160000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-64342779.html,52.5299944527202,-1.84016620429632,E01009006,Birmingham 023C,E05011135
"Dean Road, Erdington, Birmingham, B23",165000,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-64342779.html,52.5299944527202,-1.84016620429632,E01009006,Birmingham 023C,E05011135
"Dean Road, Erdington, Birmingham, B23",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64342779.html,52.5299944527202,-1.84016620429632,E01009006,Birmingham 023C,E05011135
"Dean Road, Erdington, Birmingham, B23",190000,2019-10-29,https://www.rightmove.co.uk/property-for-sale/property-66031176.html,52.5299944527202,-1.84016620429632,E01009006,Birmingham 023C,E05011135
"Dearmont Road, Birmingham, B31",165000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-67653387.html,52.3930932948783,-1.98055839554162,E01009166,Birmingham 131A,E05011152
"Dearmont Road, Longbridge, Birmingham, B31 4LY",165000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-83949560.html,52.3930932948783,-1.98055839554162,E01009166,Birmingham 131A,E05011152
"Dearmont Road, Longbridge, Birmingham, B31 4LY",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83949560.html,52.3930932948783,-1.98055839554162,E01009166,Birmingham 131A,E05011152
"Denville Crescent, Bordesley Green, Birmingham, West Midlands, B9",185000,2020-01-11,https://www.rightmove.co.uk/property-for-sale/property-67557630.html,52.483679445962,-1.82811180277037,E01009475,Birmingham 055A,E05011145
"Derron Avenue, Sheldon",189950,2019-11-24,https://www.rightmove.co.uk/property-for-sale/property-86873567.html,52.4581115168507,-1.80466432082661,E01008888,Birmingham 076C,E05011169
"Dobbs Mill Close, Selly Park",169500,2020-01-07,https://www.rightmove.co.uk/property-for-sale/property-88080062.html,52.4420595937703,-1.91418849617707,E01009288,Birmingham 100C,E05011128
"Dobbs Mill Close, Selly Park, B29",159950,2019-12-26,https://www.rightmove.co.uk/property-for-sale/property-67250931.html,52.4420595937703,-1.91418849617707,E01009288,Birmingham 100C,E05011128
"Dobbs Mill Close, Selly Park, Birmingham",159950,2019-12-24,https://www.rightmove.co.uk/property-for-sale/property-87721088.html,52.4420595937703,-1.91418849617707,E01009288,Birmingham 100C,E05011128
"Dobbs Mill Close, Selly Park, Birmingham, B29",169950,2019-11-26,https://www.rightmove.co.uk/property-for-sale/property-85736561.html,52.4420595937703,-1.91418849617707,E01009288,Birmingham 100C,E05011128
"Dobbs Mill Close, Selly Park, Birmingham, B29",174950,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-85736561.html,52.4420595937703,-1.91418849617707,E01009288,Birmingham 100C,E05011128
"Dobbs Mill Close, Selly Park, Birmingham, B29",184950,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-84579710.html,52.4420595937703,-1.91418849617707,E01009288,Birmingham 100C,E05011128
"Dolphin Lane, Acocks Green, Birmingham, West Midlands, B27",160000,2019-11-26,https://www.rightmove.co.uk/property-for-sale/property-75758524.html,52.4424910163878,-1.81856223638385,E01009015,Birmingham 089G,E05011118
"Doncaster Way, Bromford, Birmingham, West Midlands, B36",170000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-85322108.html,52.504611153436,-1.81815962520641,E01009082,Birmingham 044A,E05011131
"Dorrington Road, Birmingham",150000,2019-12-20,https://www.rightmove.co.uk/property-for-sale/property-75172099.html,52.5292675096609,-1.92197905933571,E01009240,Birmingham 024C,E05011160
"Dorrington Road, Birmingham, B42",180000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-65738232.html,52.5292675096609,-1.92197905933571,E01009240,Birmingham 024C,E05011160
"Dorset Cottages, Ash Tree Road, Birmingham, West Midlands, B30",179950,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-88387256.html,52.4239953363783,-1.92245851234121,E01008952,Birmingham 112B,E05011172
"Dovedale Road, Erdington, Birmingham",165000,2019-11-10,https://www.rightmove.co.uk/property-for-sale/property-66253044.html,52.5376653073041,-1.863727830574,E01009121,Birmingham 014A,E05011161
"Dovercourt Road, Birmingham",170000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-71402860.html,52.4553614529149,-1.77480318167096,E01009319,Birmingham 081E,E05011166
"Dovercourt Road, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-71402860.html,52.4553614529149,-1.77480318167096,E01009319,Birmingham 081E,E05011166
"Dreghorn Road, Birmingham, West Midlands, B36",170000,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-65551995.html,52.5055732983615,-1.80150774885409,E01009083,Birmingham 038D,E05011131
"Druids Lane, Birmingham, West Midlands, B14",175000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-86300804.html,52.4047299305031,-1.88897838100847,E01008978,Birmingham 121B,E05011133
"Dulwich Road , Great Barr",145000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-74375941.html,52.5410998904654,-1.88082088747033,E01009134,Birmingham 011F,E05011150
"Duncroft Road, Birmingham",160000,2019-12-26,https://www.rightmove.co.uk/property-for-sale/property-87785771.html,52.4686130424506,-1.79475528072217,E01009519,Birmingham 072C,E05011185
"Duncroft Road, Birmingham",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64781475.html,52.4686130424506,-1.79475528072217,E01009519,Birmingham 072C,E05011185
"Duncroft Road, Birmingham, B26",180000,2019-11-20,https://www.rightmove.co.uk/property-for-sale/property-80681969.html,52.4686130424506,-1.79475528072217,E01009519,Birmingham 072C,E05011185
"Duncroft Road, Yardley, Birmingham",160000,2019-12-08,https://www.rightmove.co.uk/property-for-sale/property-66896127.html,52.4686130424506,-1.79475528072217,E01009519,Birmingham 072C,E05011185
"Duncumb Road, Sutton Coldfield",185000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-84627554.html,52.565783639431,-1.78884403062604,E01009445,Birmingham 005A,E05011176
"Duncumb Road, Sutton Coldfield",195000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-84627554.html,52.565783639431,-1.78884403062604,E01009445,Birmingham 005A,E05011176
"Dunnigan Road, Birmingham",199950,2019-12-20,https://www.rightmove.co.uk/property-for-sale/property-62465184.html,52.4464033912076,-1.97567999684015,E01008919,Birmingham 095A,E05011123
"Dunsink Road, Aston, Birmingham, West Midlands, B6",190000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-66633843.html,52.5118905572968,-1.88885651804224,E01009053,Birmingham 033B,E05011121
"Dunsink Road, Aston, Birmingham, West Midlands, B6",200000,2019-11-26,https://www.rightmove.co.uk/property-for-sale/property-66633843.html,52.5118905572968,-1.88885651804224,E01009053,Birmingham 033B,E05011121
"Duxford Road, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83796248.html,52.5388836711845,-1.91753893275981,E01009247,Birmingham 016E,E05011160
"Duxford Road, Birmingham",190000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-84018350.html,52.5388836711845,-1.91753893275981,E01009247,Birmingham 016E,E05011160
"Duxford Road, Birmingham",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84018350.html,52.5388836711845,-1.91753893275981,E01009247,Birmingham 016E,E05011160
"Dyas Road, Great Barr, Birmingham",155000,2019-12-04,https://www.rightmove.co.uk/property-for-sale/property-66109158.html,52.544082766327,-1.89821256539155,E01009228,Birmingham 013D,E05011159
"Dyas Road, Great Barr, Birmingham",160000,2019-11-02,https://www.rightmove.co.uk/property-for-sale/property-66109158.html,52.544082766327,-1.89821256539155,E01009228,Birmingham 013D,E05011159
"Dyas Road, Great Barr, Birmingham",175000,2019-12-26,https://www.rightmove.co.uk/property-for-sale/property-66217716.html,52.5423663501249,-1.88892719692178,E01009229,Birmingham 017B,E05011159
"Dyas Road, Great Barr, Birmingham",180000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-66217716.html,52.5423663501249,-1.88892719692178,E01009229,Birmingham 017B,E05011159
"Eachway Farm Close, Birmingham, B45",160000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65171256.html,52.3904872384532,-2.01097672109334,E01009164,Birmingham 130B,E05011164
"Easmore Close, Druids Heath",155000,2020-01-09,https://www.rightmove.co.uk/property-for-sale/property-88175624.html,52.4068965012939,-1.89896878874223,E01008980,Birmingham 121D,E05011133
"East Meadway, Tile Cross, Birmingham, B33",159995,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-65107350.html,52.4817702349409,-1.7636249763538,E01009301,Birmingham 057D,E05011138
"East Meadway, Tile Cross, Birmingham, B33",160000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65107350.html,52.4817702349409,-1.7636249763538,E01009301,Birmingham 057D,E05011138
"Eastfield Road, Birmingham, B9",170000,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-63878763.html,52.4810641139955,-1.82252667997347,E01009477,Birmingham 055C,E05011145
"Eastfield Road, Birmingham, B9",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63878763.html,52.4810641139955,-1.82252667997347,E01009477,Birmingham 055C,E05011145
"Ebrook Road, Sutton Coldfield",190000,2019-12-24,https://www.rightmove.co.uk/property-for-sale/property-85252559.html,52.5561197175506,-1.81588212162322,E01009453,Birmingham 009C,E05011178
"Ebrook Road, Sutton Coldfield",200000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-85252559.html,52.5561197175506,-1.81588212162322,E01009453,Birmingham 009C,E05011178
"Edenhurst Road, Birmingham, B31",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-60599364.html,52.3938122261358,-1.9789415897007,E01009166,Birmingham 131A,E05011152
"Edenhurst Road, Birmingham, B31",175000,2019-11-20,https://www.rightmove.co.uk/property-for-sale/property-64767540.html,52.388867828385,-1.97982553877648,E01009166,Birmingham 131A,E05011152
"Edenhurst Road, Birmingham, B31",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64767540.html,52.388867828385,-1.97982553877648,E01009166,Birmingham 131A,E05011152
"Edenhurst Road, Longbridge",179950,2019-12-30,https://www.rightmove.co.uk/property-for-sale/property-67310388.html,52.388867828385,-1.97982553877648,E01009166,Birmingham 131A,E05011152
"Edenhurst Road, Northfield, Birmingham, B31",175000,2019-12-24,https://www.rightmove.co.uk/property-for-sale/property-64767540.html,52.388867828385,-1.97982553877648,E01009166,Birmingham 131A,E05011152
"Edgewood Road, Rednal, Birmingham, West Midlands, B45",159950,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-66219639.html,52.3895887405409,-2.00098457336932,E01009169,Birmingham 129D,E05011164
"Edgware Road, Erdington, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-60254886.html,52.5285780966672,-1.85741755187934,E01009408,Birmingham 026B,E05011173
"Effingham Road, Billesley, Birmingham, B13",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64492734.html,52.4278098997948,-1.86538980077681,E01008933,Birmingham 105A,E05011124
"Effingham Road, Birmingham",160000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65930031.html,52.4277206674505,-1.8659783394837,E01008933,Birmingham 105A,E05011124
"Effingham Road, Birmingham, B13",160000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-63338112.html,52.4277206674505,-1.8659783394837,E01008933,Birmingham 105A,E05011124
"Effingham Road, Birmingham, B13",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63338112.html,52.4277206674505,-1.8659783394837,E01008933,Birmingham 105A,E05011124
"Effingham Road, Birmingham, B13",180000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-66052176.html,52.4278098997948,-1.86538980077681,E01008933,Birmingham 105A,E05011124
"Effingham Road, Moseley, Birmingham B13 0DN",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-81595499.html,52.4277206674505,-1.8659783394837,E01008933,Birmingham 105A,E05011124
"Ellerton Road, B44",160000,2020-01-07,https://www.rightmove.co.uk/property-for-sale/property-88098896.html,52.5465750962571,-1.87254811894822,E01009133,Birmingham 011E,E05011150
"Elmbridge Road, Birmingham",200000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-81655517.html,52.534459873986,-1.89395948855726,E01009227,Birmingham 013C,E05011150
"Elmbridge Road, Birmingham",200000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-81655517.html,52.534459873986,-1.89395948855726,E01009232,Birmingham 022D,E05011150
"Elmbridge Road, Great Barr, Birmingham",190000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-76767763.html,52.534459873986,-1.89395948855726,E01009227,Birmingham 013C,E05011150
"Elmbridge Road, Great Barr, Birmingham",190000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-76767763.html,52.534459873986,-1.89395948855726,E01009232,Birmingham 022D,E05011150
"Elmbridge Road, Perry Barr, Birmingham",190000,2020-01-21,https://www.rightmove.co.uk/property-for-sale/property-76767763.html,52.534459873986,-1.89395948855726,E01009227,Birmingham 013C,E05011150
"Elmbridge Road, Perry Barr, Birmingham",190000,2020-01-21,https://www.rightmove.co.uk/property-for-sale/property-76767763.html,52.534459873986,-1.89395948855726,E01009232,Birmingham 022D,E05011150
"Elmfield Avenue, Birmingham",180000,2019-11-28,https://www.rightmove.co.uk/property-for-sale/property-63221169.html,52.5234616151845,-1.80054291699139,E01009105,Birmingham 025E,E05011162
"Elmfield Avenue, Birmingham",190000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-75116548.html,52.5234616151845,-1.80054291699139,E01009105,Birmingham 025E,E05011162
"Elmfield Avenue, Birmingham, West Midlands",185000,2019-12-18,https://www.rightmove.co.uk/property-for-sale/property-76235611.html,52.5240931307622,-1.80186655801428,E01009105,Birmingham 025E,E05011162
"Elmfield Avenue, Birmingham, West Midlands, B24",150000,2019-12-22,https://www.rightmove.co.uk/property-for-sale/property-75085663.html,52.5234616151845,-1.80054291699139,E01009105,Birmingham 025E,E05011162
"Endhill Road, Kingstanding, B44",180000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-65793729.html,52.5562930048446,-1.88107480891047,E01009221,Birmingham 007A,E05011150
"Epsom Grove, KIngstanding",160000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-65232312.html,52.5421663790173,-1.86916953386776,E01009122,Birmingham 014B,E05011150
"Ermington Crescent, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82938065.html,52.5013568327,-1.80682996672301,E01009084,Birmingham 042A,E05011131
"Ermington Crescent, Birmingham",182950,2019-11-16,https://www.rightmove.co.uk/property-for-sale/property-82938065.html,52.5013568327,-1.80682996672301,E01009084,Birmingham 042A,E05011131
"Ermington Crescent, Birmingham",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73282129.html,52.5013568327,-1.80682996672301,E01009084,Birmingham 042A,E05011131
"Ermington Crescent, Hodge Hill",179950,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-72407437.html,52.5013568327,-1.80682996672301,E01009084,Birmingham 042A,E05011131
"Eton Road, Balsall Heath, Birmingham, B12",159950,2019-11-12,https://www.rightmove.co.uk/property-for-sale/property-85710764.html,52.4521825014938,-1.87414454929664,E01009399,Birmingham 083E,E05011154
"Eversley Road, Small Heath, Birmingham, B9",160000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-66110148.html,52.4740117075803,-1.85950752303006,E01009332,Birmingham 139E,E05011127
"Fairbourne Avenue, Kingstanding, Birmingham, West Midlands, B44",170000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-84757265.html,52.5501927639209,-1.89465904512648,E01009225,Birmingham 013B,E05011159
"Fairfield Road, Kings Heath, Birmingham, B14",169950,2019-11-20,https://www.rightmove.co.uk/property-for-sale/property-66482739.html,52.4328750254731,-1.89582078576318,E01009178,Birmingham 104C,E05011130
"Fairford Road, Kingstanding, B44",180000,2019-11-24,https://www.rightmove.co.uk/property-for-sale/property-66536517.html,52.5342745118036,-1.8879156093269,E01009231,Birmingham 017D,E05011150
"Fairholme Road, Hodge Hill, Birmingham, B36",175000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65098080.html,52.5003995854692,-1.82731015510053,E01009086,Birmingham 044B,E05011131
"Fairlie Crescent, Birmingham, B38",200000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65069145.html,52.4018917054377,-1.94351540220008,E01009108,Birmingham 127A,E05011148
"Falcon Lodge Crescent, Sutton Coldfield",160000,2020-01-21,https://www.rightmove.co.uk/property-for-sale/property-56811942.html,52.5665919284558,-1.788397560477,E01009445,Birmingham 005A,E05011176
"Falcon Lodge Crescent, Sutton Coldfield",165000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-61686849.html,52.5664070927146,-1.78559537015003,E01009445,Birmingham 005A,E05011176
"Falcon Lodge Crescent, Sutton Coldfield",180000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-62351094.html,52.5665919284558,-1.788397560477,E01009445,Birmingham 005A,E05011176
"Falcon Lodge Crescent, Sutton Coldfield",185000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-56811942.html,52.5665919284558,-1.788397560477,E01009445,Birmingham 005A,E05011176
"Falcon Lodge Crescent, Sutton Coldfield",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83251163.html,52.5665919284558,-1.788397560477,E01009445,Birmingham 005A,E05011176
"Falfield Grove, Birmingham, B31",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84369482.html,52.394981261277,-1.98085149299203,E01009163,Birmingham 129B,E05011152
"Falmouth Road, Birmingham",200000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-66219552.html,52.4940696992338,-1.80362151518803,E01009089,Birmingham 042D,E05011131
"Faraday Avenue, Birmingham B31 1LT",155000,2019-12-30,https://www.rightmove.co.uk/property-for-sale/property-76431178.html,52.4553057425088,-1.99245123038013,E01009257,Birmingham 080F,E05011163
"Farnborough Road, Birmingham",160000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-85362755.html,52.5201859725988,-1.77845139584834,E01009097,Birmingham 029B,E05011132
"Farrington Road, Erdington, Birmingham",165000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74092771.html,52.5261652551966,-1.86995396291843,E01009126,Birmingham 026A,E05011173
"Farrington Road, Erdington, Birmingham",170000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-74092771.html,52.5261652551966,-1.86995396291843,E01009126,Birmingham 026A,E05011173
"Farrington Road, Erdington, Birmingham, West Midlands, B23",165000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74217919.html,52.5261652551966,-1.86995396291843,E01009126,Birmingham 026A,E05011173
"Farrington Road, Erdington, Birmingham, West Midlands, B23",170000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-74217919.html,52.5261652551966,-1.86995396291843,E01009126,Birmingham 026A,E05011173
"Fern Road, Birmingham",160000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-74098729.html,52.5211775286909,-1.83518727313037,E01009012,Birmingham 028C,E05011135
"Fern Road, Birmingham",170000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-74098729.html,52.5211775286909,-1.83518727313037,E01009012,Birmingham 028C,E05011135
"Fern Road, Erdington, Birmingham",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82692260.html,52.5211775286909,-1.83518727313037,E01009012,Birmingham 028C,E05011135
"Fernbank Road, Birmingham, B8",160000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-65973426.html,52.4892669047857,-1.83781001420993,E01009488,Birmingham 051C,E05011120
"Fernbank Road, Birmingham, B8",170000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65973426.html,52.4892669047857,-1.83781001420993,E01009488,Birmingham 051C,E05011120
"Ferncliffe Road, Harborne, B17 0QG",199950,2020-01-07,https://www.rightmove.co.uk/property-for-sale/property-67452153.html,52.4492757675788,-1.95949319240873,E01009077,Birmingham 095C,E05011144
"Fieldhouse Road, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72722336.html,52.471618220669,-1.81829543887791,E01008896,Birmingham 066B,E05011186
"Firhill Croft, Druids Heath, Birmingham",155000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-85638188.html,52.4063582201811,-1.90029297708606,E01008980,Birmingham 121D,E05011133
"First Meadow Piece, Quinton",165000,2019-12-08,https://www.rightmove.co.uk/property-for-sale/property-66896466.html,52.4509891162221,-1.98009182589888,E01009258,Birmingham 085E,E05011163
"Fladbury Crescent, Birmingham, West Midlands, B29",185000,2019-12-24,https://www.rightmove.co.uk/property-for-sale/property-76725551.html,52.44046015828,-1.94596718017782,E01009284,Birmingham 096A,E05011184
"Fladbury Crescent, Birmingham, West Midlands, B29",185000,2019-12-24,https://www.rightmove.co.uk/property-for-sale/property-76725551.html,52.44046015828,-1.94596718017782,E01009295,Birmingham 099D,E05011184
"Fladbury Crescent, Selly Oak, Birmingham, West Midlands, B29",185000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-76725551.html,52.44046015828,-1.94596718017782,E01009284,Birmingham 096A,E05011184
"Fladbury Crescent, Selly Oak, Birmingham, West Midlands, B29",185000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-76725551.html,52.44046015828,-1.94596718017782,E01009295,Birmingham 099D,E05011184
"Florence Avenue, Sutton Coldfield, B73",200000,2020-01-07,https://www.rightmove.co.uk/property-for-sale/property-67432875.html,52.5363603051675,-1.8280538980665,E01009462,Birmingham 018F,E05011181
"Fordhouse Lane, Stirchley",190000,2019-12-20,https://www.rightmove.co.uk/property-for-sale/property-76277695.html,52.4220161618022,-1.92040330344933,E01008955,Birmingham 112C,E05011172
"Fordhouse Lane, Stirchley, Birmingham",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64693680.html,52.4243499976935,-1.91525216905718,E01008953,Birmingham 107A,E05011172
"Fosbrooke Road, Birmingham",180000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-66956481.html,52.4705613213826,-1.83316796311794,E01009326,Birmingham 066D,E05011167
"Fosbrooke Road, Birmingham",190000,2019-12-10,https://www.rightmove.co.uk/property-for-sale/property-66956481.html,52.4705613213826,-1.83316796311794,E01009326,Birmingham 066D,E05011167
"Fox Hollies Road, Acocks Green, Birmingham B27 7TZ",190000,2020-01-21,https://www.rightmove.co.uk/property-for-sale/property-88532618.html,52.4463766848894,-1.83208216784205,E01009029,Birmingham 090E,E05011182
"Fox Hollies Road, Acocks Green, Birmingham, B27 7TZ",200000,2019-12-22,https://www.rightmove.co.uk/property-for-sale/property-87657512.html,52.4463766848894,-1.83208216784205,E01009029,Birmingham 090E,E05011182
"Fox Hollies Road, Acocks Green, Birmingham, West Midlands, B27",170000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-74363020.html,52.4463766848894,-1.83208216784205,E01009029,Birmingham 090E,E05011182
"Fox Hollies Road, Acocks Green, Birmingham, West Midlands, B27",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64003791.html,52.4463766848894,-1.83208216784205,E01009029,Birmingham 090E,E05011182
"Foxland Avenue, Rubery, B45",169950,2019-11-26,https://www.rightmove.co.uk/property-for-sale/property-66611361.html,52.3948029757633,-1.99760470240137,E01009169,Birmingham 129D,E05011164
"Foxton Road, Alum Rock, Birmingham, West Midlands, B8",180000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65966634.html,52.4891823867946,-1.84178666368803,E01009491,Birmingham 051E,E05011120
"Frances Road, Erdington",180000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-58917006.html,52.5211200235079,-1.86038922519443,E01009412,Birmingham 030C,E05011173
"Frances Road, Erdington, Birmingham, West Midlands, B23",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73583542.html,52.5211200235079,-1.86038922519443,E01009412,Birmingham 030C,E05011173
"Francis Road, Acocks Green",145000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-84349532.html,52.4542635440685,-1.81571797631081,E01008890,Birmingham 089A,E05011118
"Francis Road, Birmingham, B27",150000,2019-12-20,https://www.rightmove.co.uk/property-for-sale/property-64483710.html,52.4542635440685,-1.81571797631081,E01008890,Birmingham 089A,E05011118
"Francis Road, Birmingham, B27",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64483710.html,52.4542635440685,-1.81571797631081,E01008890,Birmingham 089A,E05011118
"Frankley Beeches Road, Birmingham",185000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-85572119.html,52.4107139862031,-1.98143281526993,E01009207,Birmingham 124B,E05011119
"Frankley Beeches Road, Birmingham, B31",180000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-64916388.html,52.4107139862031,-1.98143281526993,E01009207,Birmingham 124B,E05011119
"Frankley Beeches Road, Northfield, Birmingham, B31",170000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74843353.html,52.4108048488672,-1.98922433346581,E01009173,Birmingham 119B,E05011119
"Frankley Beeches Road, Northfield, Birmingham, B31",177500,2019-09-28,https://www.rightmove.co.uk/property-for-sale/property-73989475.html,52.4108048488672,-1.98922433346581,E01009173,Birmingham 119B,E05011119
